datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/06/22 17:25:00,AQUA_M-T,Brasil,GOIAS,JANDAIA,Cerrado,23,0,1,-17.086,-50.091,25.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,16,0,1,-7.997,-55.106,26.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,33,0,0.6,-11.382,-54.013,13.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.9,-7.998,-55.117,17.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,GOIAS,MINEIROS,Cerrado,11,0,1,-17.23,-52.844,9.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,17,0,0.8,-8.001,-55.111,49.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,GOIATINS,Cerrado,34,0,1,-8.006,-47.594,82.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,31,0,0.8,-12.429,-53.369,24.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,GOIAS,MINEIROS,Cerrado,11,0,1,-17.231,-52.839,6.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,COUTO MAGALHAES,Cerrado,29,0,1,-8.274,-49.124,46.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,COUTO MAGALHAES,Cerrado,30,0,1,-8.274,-49.131,48.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,1,-17.807,-55.895,27.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,COUTO MAGALHAES,Cerrado,32,0,0.9,-8.475,-49.049,71.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,37,0,1,-8.615,-50.38,29.2
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,31,0,0.7,-12.431,-53.374,19.3
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,1,-17.808,-55.905,10
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,35,0,1,-8.685,-51.382,17.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Amazonia,32,0,1,-10.715,-51.943,17.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,33,0,0.6,-11.383,-52.755,35
2021/06/22 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,1,0,0.7,-8.686,-61.412,14.4
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,1,-17.899,-55.769,11.5
2021/06/22 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2,0,0.4,-8.697,-61.411,15.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,31,0,1,-8.885,-49.871,33.7
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,51,0,0.8,-12.457,-54.073,12.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,1,-17.9,-55.778,5.1
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,GOIANORTE,Cerrado,39,0,1,-8.931,-49.135,26.9
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,GOIANORTE,Cerrado,39,0,1,-8.935,-49.161,44.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,10,0,1,-18.189,-47.019,23.8
2021/06/22 17:25:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,35,0,1,-11.045,-49.698,25.1
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,10,0,1,-18.463,-59.008,14.4
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,10,0,1,-18.468,-59.002,44.7
2021/06/22 17:25:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,8,0,1,-18.47,-58.935,64.9
